ID,Tweet,Sentiment Polarity
701,journal bare isn jbhi isko cripption certif gaya,positive
16542,champion trophi run bana thi usk bad pakistan kya duniya dekha,positive
45035,india cricket team world cup bahut sari subhkamnay,positive
45032,duniya walo dekho kaam karta sirf sirf garib sochta kisi nh,neutral
36434,halloween beauti indian rhi hain dhek,neutral
25140,kitab nahi chalan dete jiski shapath lete fuck go,neutral
31615,aapk liy aapk famili liy hamesha pray karti la jaan bohot khubsurat bboohhhoo,positive
42982,bahar wais last year ji elect lade pura gaya masoom bachhon haay laga,negative
19738,funni ni mujay shak raha wesi hasti khan tanzia majak ni urati,neutral
16071,womensday must know santrampalji maharaj support dowri free india beti bacho marri,positive
3083,much sticki high humid unbear bohot purana wala lawn suit zindabad,positive
10446,larki khush ba haircut perfect hona chahiy baki khair,positive
8802,zhandu amethi garam pradhan goli mar nahi dekha tune dogla kahi,negative
21000,boob perfect wow get boob done enough,positive
26420,namesth madhrasi lok aaps bjp koe nafrat nahi karth hain lekin tamil nadu na aapki,negative
842,aapki gawahi mannat pagal sabit karda watch cheekh tonight pm arydigit,neutral
36971,nahi farzi andolan kart hain janta paresan kart hain bant hain ba jail,neutral
34944,sir hamar garam panchayat sewa mila pachpedwa tobe well na hone karan pura ganga,neutral
14461,true expect low noth gonna chang badlao nahi hoga,negative
12153,makna leader yun pleas well soon pleas take care rest well sleep well eat well,positive
32779,babi welcom world fulton johnson,positive
20027,besharmi hoti wais sahi kaha inshallah munh chupan,negative
24547,digit wais pakka confirm pakka chutiya chal alvida na,negative
15827,bakwa hukmari corrupt hukmrani awam diya huva paisi london urrani,negative
13092,kash lol june best month year,neutral
23249,pledgeagainstcorrupt saint gurumeet rahim singh insan ask,neutral
6315,hoti bewakuf nisani india toilet coverag hain pak muz,negative
10733,hope fav person first,neutral
19515,shame bilawalbhutto proven world eunuch khusra ji mein itni mardangi nahi,negative
36927,sir realli feel repli hope mein mera jindagi jayega pl sir repli newprofilep,positive
33597,patrag tumhar purvajo babasaheb school bahar rakha dalito pani peen nahi dete dalito,negative
9131,true experi chuki,neutral
30670,best wish pseudo atheist new countri advanc voyag,neutral
23574,good luck kick european tour today,positive
33317,phir thik angri bird dekh khayal khairat na mein samjha pak team ghussa,positive
17671,gayl bhi best thoka thaaki,positive
14982,sang chal rahe hain dhoop kinaar chun tarah stumbleduponthison stillstuckher maharashtra,positive
17300,tere jais chutiy paida kyu hote shame parent,negative
16075,yaaati enti thank yo walla tstahlon ar love tu,positive
45225,monk gujju arr bhi bhi bhi singl mar jayeng,neutral
33964,dua kryn sab umair bhi sudhar jayein emot na na kryn,positive
25077,swanxi nayi shiru anan,neutral
33875,gadh meat nahi keht tumhar jais tabhi gadh jais raink raha jabs modi aaya,negative
12228,ba kerala lungi best invent far,neutral
26923,assalam alaikum baap jannat darwaza usey kholna todna nahi never hurt parent kabhi oonchi awaaz,positive
22237,congretul bharat sindhi nation taraf sain narendra modi sare bharat mubarak dete ume,positive
14501,pleas remov love win pleas kuch,positive
13374,pehl apni photo laga dusro gyan dena hain context samajh jawaa,neutral
7649,check evm vvpat gujarat alon samajh jaga select choos,negative
6904,lekin allah dusro islaaah zarur hukum diya galat usko roki,neutral
30921,zulu meray mu nahi aarah,neutral
14908,actual aapk bare decid karna muskil breakdown scene amaz,positive
4297,earli explor space late explor earthperfect stuck bangalor traffic badhiya bola hukum,positive
24940,patel centimet sunoo sachhai mohabbat behtar nahi,neutral
12965,number bade chor yeh sabs bade wale chor chorrocket,negative
11178,coach centr nahi paisa kamin dukan sarkar ink khilaf kuch na kuch action,positive
35775,sir nara bu naam rahe gaya pakistan qabiz hain,neutral
40106,arr yaar maro goli apn doubl murder alway forgiven bakwa rahe,negative
28756,bjp manuwadi parti mandal commis recommend virodh atmahatyaon sala savarna,negative
16930,aana gujarati north india,neutral
16955,heartiest congratul subrahmanyam jaishankar appoint extern affair minist india,positive
27825,mhagadhbandhan bari nahi raha bjp werdict withnew,neutral
7353,rubika mere bhi nishit kuch nahi kahega samajh nahi islam thekedaro,positive
3162,attent le itna effort apn jhaant career improv karn,positive
9940,azad kashmir wahan aman baki jamu kashmir zulm video insan dekh nahi,negative
31651,hamar manniy pradhan mantri shree narendra modi bhavya jeet hardik subhkamnay ji shree,positive
22649,yehundinonkibaathai guy today look khali idea hope like share,positive
13837,thank fan love apka bharat,positive
10652,sale dogl yadav kyu tera baap maulana lag gay,negative
23922,kyu pappu sarkar iss jyada huml huy unka kuch nahi kyu,neutral
10166,nahi galat case surim court pend para chu googl dekhlo,neutral
15238,sabs pehl hindu samjhao log apni ladkiyo smjhiy kabhi kisi muslim dosti na,negative
9140,khan mazahmat hoti jaan jati kuch nahi skti thay allah musalmano rahim kara,positive
6608,brown never admit someth eat spici could cri like nahi bhi mirchi,negative
23878,logoka komis konfliktu pro na eklad pak,neutral
2727,channel doesnt claim anyth ndtv well usk wais kharab chal rahe hain,negative
24284,arey time turn raha sala modi bhakt channel,negative
8598,bahut bahut badhai punah pm banan modi bjp hamesha hote,positive
21139,bhakt accept abhakt even andhbhakt fanci nationalist,neutral
39250,yearsofmrindia bollywood first film masterpiec arun bhaiya seema di kid calend hawa,positive
37438,pehla trend yaar pakistani awam femal izzat like asi word ni karta,positive
19488,ji insan hamar haq hame juda diya mehta nahi sakt mana azadi pehl unk bade,negative
2337,jahil patwari shukriya miyan saanp rhi hain sun lein apki chor beghairat leader,positive
12787,bad nehru galti like serious ais bolo british galti,negative
2223,love maa forgav past proud life forgiv move forward,positive
16845,adharneeya matrije support would alway experi involv secur critic oper,positive
39647,alwaysstaywithlalisa nh lalisa manoban love,neutral
28059,kuch ach kaam warna agl chunav modi nahi bacha payeg kyu,negative
15093,lol repli best,positive
2412,assalam alaikum respect member hope well great ramadan kareem thank kind,neutral
11339,caus nutti new agay human social media help fake news,neutral
43910,kutta itni asani ni meray jais jamia hafza hafij quran baghion phophor,negative
30707,bjp badhai rajasthan janta bjp kabhi naraj nahi vidhansabha elect,positive
11162,pichl world cup mein coca cola dhakkan pich code sm raela lekin final mein jaan,neutral
27388,test libra alreadi know annoy game,neutral
12512,first thing want turn releas record thank make happen bought,positive
30261,milo sent clip,neutral
2884,gaali kutt snapchat kutt jyada snapchatfilt dog funni,neutral
8227,frndship goal like day babi shona best frnd know import,positive
42138,bjp govt kaam kare dhang kais problem hogi bjp haryana govt good even,positive
10184,write paid fake articl money bacho vali harkat na bachpan achi lagti cheap hark,negative
8599,realli math easi yaar seen life child,positive
15849,teri burkha randi ammi behen chut fadega nahi mullah,negative
19780,jahazo jhund sirf maa chod pori india he gayhind like,negative
42947,aapko jeet bahut bahut subhkamnay icha corrupt parivar jail,positive
39298,yaado mein kuch yaad roop mard naya swaroop sketch best shashank vya,positive
44481,news bhi,neutral
17435,madam achi kitab padho aisi violent kitaab padhkar violent jayengi,neutral
19096,hrudaya parivartan kais anyway nice back,positive
27191,love modiji much troll style sabko pata nahi chala modi buri tarah rememb,positive
37662,good account rani ahilyabai holkar inspir,positive
18160,thank jati raho lumin,neutral
38433,educ bahut jaruri hoti lekin kyu mark walo regular govt colleg admiss nahi milta kyu,neutral
3262,welfareatitsbest dera sacha sauda pujya guru prerna chillat dera anuyayi jaha insa,positive
39423,elect teri aukat pata chal jayegi yahi janta tujh ration card wali banayegi tension na,negative
22306,sale kaudi aadmi hafeez saye pill anti hindu anti indian kasam itni bakwa agar,negative
44673,shame shame na narendra modi third child wala,negative
38306,realli felt happi meet today offic bhagaya humar hamar offic padhar,positive
14525,slap marn kaam ghatiya insan sakta ais log free hote kaam nahi ink pass,negative
26214,congmediaboycott iska matlab samj cong media boycott kya media congress bahut confus,neutral
13320,sale gandu kashmir likh muslim likh hindu likh buddhist sharam karo kargil,negative
18293,main nathi samjatu pure bharat surxhit nahi musalman dusr problem nahi,positive
27436,yaadgari episod sabhi geni gulbdn aami omaar bol cha hit episod mubarak naraj,positive
20263,best form call leav leav quest,neutral
16744,gaad kare ajeeb harkatein waha deadinsid thought mental,negative
11544,newprofilep year dream come true inspir hero love brother god,positive
31120,true rhi bahut ghatay sauda kya alway speechless kind,neutral
14831,jabki mein naukri karn wala person kisi naukri nikal tumhari jyada sallri,neutral
22299,biostatist dimag hang banyo hate math,negative
37831,ki happi birthday krishna sir amsterdam love nepal,positive
4891,zadii aapki baat sehmat sirf sirf allah hidayat dene,negative
19936,mata kuttiya ji shree,negative
12220,congratul churu jale banan hamar yuva sansad mantri mandal mein shamil nahi karn,positive
11293,bsdk usk kapdo jitna pakistan budget utn gandhi bakri badam kaha jati,negative
13039,wtf gone mad guy former indian cricket chutiy tera baap samjha,negative
20274,pure divin look purest meri nazar jayegi put mallikasingh,positive
28115,wala best kaam bata dena,neutral
22309,digvijay singh gaddar batla rakshak tere pass kutta os bafadari sikhl kutta ji thaali,negative
16611,irrelev point nobodi care mein find funni amus lambi mat karo nikal,neutral
22398,pandu bini know china mil tikau,neutral
13237,chdri book first semest honest still love book,positive
42646,allah maaf nahi karay jungkook,negative
16688,pagal gayi budhiya keht hain sathiya jana aag,negative
24843,apn nahi apni taraf kyu ladkon pata chal jayega marri still gajab look,positive
12592,arey chutiy suraj likha,negative
19131,band baja barat also paid media paid report tukr tukr gang award,neutral
21190,bjp cell chaat rehti deng karn liy baithi,negative
5294,sir congress logo chang kyuki elect harn bad tiranga dustbin jata nahi,negative
40343,ulhaq noth better pak cricket twitter defeat qualiti humour class ppl better laugh,neutral
22839,sir miss puri umid jaegi jeeteng sir agli baar yahan ladna odisha,neutral
21579,sabhi semi final khelti baar nahi hoga time kisko predict kya hina,neutral
28373,wahan sarfaraz raha amir mukam fit pehla match kheln liy yahan chawlain mar rahe,negative
6635,log jahalat onchi darji hain bakwa karna jantay hain practic fail,negative
2360,pradhan mantri modi raksha kavach india women help pm modi emerg stronger verma,neutral
18787,public review humn vote diya seem plant get power,neutral
10191,log desh chalayeg alka kyu enki sarkar aayega kareg deshdraohi sadhvi pragya,negative
22704,iska farq job market nazar ata barray schoolo bachhon school brand,neutral
17029,nahi upbring depend karta kyu parent apn badht bacho,positive
24067,proud narendra modi humar prime minist ji bharat mahadev modi aarakshan,positive
39594,kabil buht saray hain pakistan unko sarkari idaray pucht nahi,neutral
43233,wecom sir badhai safti clean attand call nort,neutral
18916,smriti ba aaps gujari amethi chaplooson bech rahiyega congratul victori,positive
36175,uditraj chal sala,negative
13423,soney doll han raj han ravi kishen jais log gay modi develop khair sahab,negative
15316,respect madam kitni baar jitog ji hind inspir,positive
149,salo happi appoint far mein get appoint women women good ssg watch,negative
8820,chup chor peopl work earn money tere congress worker tere tarah hara,negative
38363,larki galti ni hoti galti larki hojati iska mtlb na nikla galti,neutral
34919,mand buddhi balak tujs teri kamini parti kuch hone wala nahi apni dabak baith,negative
12714,mera bogi work nahi rahi attend kuch nahi raha boln,negative
21979,yeh sure movi freak fit watch suffer sick kara day,neutral
27723,militari superpow hain econom super power rahe hain dur nahi america russia bari kareng,positive
2462,like egg hate bana,positive
21688,break worst feel kabhi halmet pehan bike chalatay pay khaarishh,positive
23374,vand mataram awesom represent atul ji maa bharti hindustan jindabaad modi jindaba,positive
13362,sir gayi naroda naroda balram thawani mahila bech rast tamac,negative
29178,yogendrayadav kitna chutiya samjhta baki farzi account kisi gandu,negative
16703,rohit shetti film content wais kaha hota,negative
441,rohit bhi big fan want meet,positive
5342,pictur watermark deserv credit mani page post pictur love,positive
13679,khuda mar shuru mulk paisa lootn wala nawaz sharif maa pit nikaln curopp,negative
4494,rahul kripya kare congress chor mat jay aapki bohot zaroorat bjp,neutral
6018,happi end inta zabardast serial end hat iqra aziz imran ashraf amaz,neutral
19281,sarcasm samajhn wala india lupt lagta unp modi surgic strike,neutral
13561,promo ese bahut acha banaya sakta poor present,neutral
29826,pakka gobhiji vale scene yahi likhta hoga,neutral
22358,diya vaadi jaan mitan dhamki rahe hain anurodh prakaran mein giraftar chode aropi,negative
